Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781354320,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354321,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354322,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354323,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354324,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354325,25,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354326,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354327,35,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354328,40,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354329,45,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354330,50,,Aggregated,0.000000,0.000000,9500,9500,9500,9500,10000,10000,10000,10000,10000,10000,10000,6,0,9400.0,9403.963859333337,8998.848019999969,10003.499634000036,4249.0
1781354331,55,,Aggregated,0.000000,0.000000,9500,9500,10000,10000,10000,10000,10000,10000,10000,10000,10000,8,0,9400.0,9453.296460499985,8998.848019999969,10123.737821999952,4249.0
1781354332,60,,Aggregated,0.000000,0.000000,9500,9500,10000,10000,10000,10000,10000,10000,10000,10000,10000,8,0,9400.0,9453.296460499985,8998.848019999969,10123.737821999952,4249.0
1781354333,65,,Aggregated,0.300000,0.000000,10000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,13,0,10000.0,10039.496712999984,8998.848019999969,11604.14178499991,4249.0
1781354334,70,,Aggregated,0.800000,0.000000,10000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,18,0,10000.0,10197.90879866665,8998.848019999969,11604.14178499991,4249.0
1781354335,75,,Aggregated,0.800000,0.000000,10000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,18,0,10000.0,10197.90879866665,8998.848019999969,11604.14178499991,4249.0
1781354336,80,,Aggregated,0.800000,0.000000,10000,11000,11000,11000,12000,12000,12000,12000,12000,12000,12000,18,0,10000.0,10197.90879866665,8998.848019999969,11604.14178499991,4249.0
1781354337,85,,Aggregated,1.800000,0.000000,11000,11000,12000,13000,13000,14000,14000,14000,14000,14000,14000,23,0,11000.0,10813.53557417391,8998.848019999969,13647.790734000067,4249.0
1781354338,90,,Aggregated,1.800000,0.000000,11000,11000,12000,13000,13000,14000,14000,14000,14000,14000,14000,23,0,11000.0,10813.53557417391,8998.848019999969,13647.790734000067,4249.0
1781354339,95,,Aggregated,2.300000,0.000000,11000,12000,13000,14000,14000,14000,15000,15000,15000,15000,15000,27,0,11000.0,11335.995507962958,8998.848019999969,15088.349100999949,4249.0
1781354340,100,,Aggregated,2.300000,0.000000,11000,13000,14000,14000,14000,15000,15000,15000,15000,15000,15000,28,0,11000.0,11479.681262714283,8998.848019999969,15359.196641000039,4249.0
1781354341,100,,Aggregated,2.300000,0.000000,11000,13000,14000,14000,14000,15000,15000,15000,15000,15000,15000,28,0,11000.0,11479.681262714283,8998.848019999969,15359.196641000039,4249.0
1781354342,100,,Aggregated,2.300000,0.000000,11000,13000,14000,14000,14000,15000,15000,15000,15000,15000,15000,28,0,11000.0,11479.681262714283,8998.848019999969,15359.196641000039,4249.0
1781354343,100,,Aggregated,2.500000,0.000000,12000,14000,14000,15000,16000,17000,17000,17000,17000,17000,17000,33,0,12000.0,12252.673625090902,8998.848019999969,17173.152063999965,4249.0
1781354344,100,,Aggregated,2.500000,0.000000,12000,14000,14000,15000,16000,17000,17000,17000,17000,17000,17000,33,0,12000.0,12252.673625090902,8998.848019999969,17173.152063999965,4249.0
1781354345,100,,Aggregated,2.000000,0.000000,14000,15000,17000,17000,17000,18000,18000,18000,18000,18000,18000,42,0,13000.0,13415.737698285708,8998.848019999969,18445.386421999956,4249.0
1781354346,100,,Aggregated,2.000000,0.000000,14000,16000,17000,17000,17000,18000,18000,18000,18000,18000,18000,43,0,14000.0,13504.996387767434,8998.848019999969,18445.386421999956,4249.0
1781354347,100,,Aggregated,2.000000,0.000000,14000,16000,17000,17000,17000,18000,18000,18000,18000,18000,18000,43,0,14000.0,13504.996387767434,8998.848019999969,18445.386421999956,4249.0
1781354348,100,,Aggregated,2.000000,0.000000,14000,17000,17000,17000,19000,19000,20000,20000,20000,20000,20000,48,0,14000.0,14076.240904249995,8998.848019999969,19635.452872999962,4249.0
1781354349,100,,Aggregated,2.000000,0.000000,15000,17000,18000,18000,19000,20000,20000,20000,20000,20000,20000,53,0,15000.0,14577.603019999997,8998.848019999969,19664.750088999994,4029.8867924528304
1781354350,100,,Aggregated,2.000000,0.000000,15000,17000,18000,18000,19000,20000,20000,20000,20000,20000,20000,53,0,15000.0,14577.603019999997,8998.848019999969,19664.750088999994,4029.8867924528304
1781354351,100,,Aggregated,2.600000,0.000000,16000,17000,19000,19000,20000,21000,21000,21000,21000,21000,21000,58,0,16000.0,15129.21982301724,8998.848019999969,21064.67454799997,3781.810344827586
1781354352,100,,Aggregated,2.500000,0.000000,17000,18000,19000,19000,21000,22000,22000,22000,22000,22000,22000,62,0,16000.0,15571.394804145162,8998.848019999969,22011.013324000032,3811.951612903226
1781354353,100,,Aggregated,2.500000,0.000000,17000,18000,19000,20000,21000,22000,22000,22000,22000,22000,22000,63,0,17000.0,15679.774902396826,8998.848019999969,22399.340994,3757.4444444444443
1781354354,100,,Aggregated,3.000000,0.000000,17000,19000,20000,21000,22000,23000,23000,23000,23000,23000,23000,68,0,17000.0,16215.7864665,8998.848019999969,23000.85901,3793.5882352941176
1781354355,100,,Aggregated,3.000000,0.000000,17000,19000,20000,21000,22000,23000,23000,23000,23000,23000,23000,68,0,17000.0,16215.7864665,8998.848019999969,23000.85901,3793.5882352941176
1781354356,100,,Aggregated,3.000000,0.000000,17000,19000,21000,22000,23000,23000,23000,23000,23000,23000,23000,73,0,17000.0,16698.26615572603,8998.848019999969,23281.803777000052,3824.780821917808
1781354357,100,,Aggregated,3.000000,0.000000,17000,19000,21000,22000,23000,23000,23000,23000,23000,23000,23000,73,0,17000.0,16698.26615572603,8998.848019999969,23281.803777000052,3824.780821917808
1781354358,100,,Aggregated,3.000000,0.000000,18000,20000,22000,22000,23000,25000,25000,25000,25000,25000,25000,78,0,17000.0,17237.57146032051,8998.848019999969,25163.016924999967,3603.8333333333335
1781354359,100,,Aggregated,3.000000,0.000000,18000,21000,22000,23000,25000,26000,26000,26000,26000,26000,26000,83,0,18000.0,17753.80649350602,8998.848019999969,25836.819096,3642.6987951807228
1781354360,100,,Aggregated,3.000000,0.000000,18000,21000,22000,23000,25000,26000,26000,26000,26000,26000,26000,83,0,18000.0,17753.80649350602,8998.848019999969,25836.819096,3642.6987951807228
