Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781354185,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354186,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354187,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354188,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354189,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354190,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354191,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354192,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354193,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354194,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1781354195,10,,Aggregated,0.000000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,4,0,9698.102300999948,9685.839715249982,9677.717652999945,9698.102300999948,4249.0
1781354196,10,,Aggregated,0.000000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,4,0,9698.102300999948,9685.839715249982,9677.717652999945,9698.102300999948,4249.0
1781354197,10,,Aggregated,0.000000,0.000000,9700,9700,9700,11000,11000,11000,11000,11000,11000,11000,11000,5,0,9700.0,10014.183275399977,9677.717652999945,11327.557515999957,4249.0
1781354198,10,,Aggregated,0.400000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,10,0,11000.0,10677.736893199995,9677.717652999945,11361.148190999984,4249.0
1781354199,10,,Aggregated,0.400000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,10,0,11000.0,10677.736893199995,9677.717652999945,11361.148190999984,4249.0
1781354200,10,,Aggregated,0.400000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,10,0,11000.0,10677.736893199995,9677.717652999945,11361.148190999984,4249.0
1781354201,10,,Aggregated,1.000000,0.000000,9700,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,15,0,9700.0,8986.604009533328,4372.504398000046,11361.148190999984,2958.6666666666665
1781354202,10,,Aggregated,1.000000,0.000000,9700,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,15,0,9700.0,8986.604009533328,4372.504398000046,11361.148190999984,2958.6666666666665
1781354203,10,,Aggregated,1.000000,0.000000,9700,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,15,0,9700.0,8986.604009533328,4372.504398000046,11361.148190999984,2958.6666666666665
1781354204,10,,Aggregated,1.000000,0.000000,9700,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,15,0,9700.0,8986.604009533328,4372.504398000046,11361.148190999984,2958.6666666666665
1781354205,10,,Aggregated,1.500000,0.000000,9700,9700,11000,11000,11000,11000,11000,11000,11000,11000,11000,20,0,7800.0,8680.413209949993,4372.504398000046,11361.148190999984,2313.5
1781354206,10,,Aggregated,1.500000,0.000000,9700,9700,11000,11000,11000,11000,11000,11000,11000,11000,11000,20,0,7800.0,8680.413209949993,4372.504398000046,11361.148190999984,2313.5
